Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study
SRR28352931,AMPLICON,597,152940396,PRJNA1088414,SAMN40468709,Metagenome or environmental,113282231,FISABIO,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958193,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,9_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,9_post_16S,patient_9_post_transplant,SRP495415
SRR28352932,AMPLICON,597,97990372,PRJNA1088414,SAMN40468708,Metagenome or environmental,63688718,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958192,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,89_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,89_pre_16S,patient_89_pre_transplant,SRP495415
SRR28352933,AMPLICON,598,106131278,PRJNA1088414,SAMN40468573,Metagenome or environmental,73110767,FISABIO,2016,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958191,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,13_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,13_pre_16S,patient_13_pre_transplant,SRP495415
SRR28352934,AMPLICON,598,111806346,PRJNA1088414,SAMN40468707,Metagenome or environmental,73335821,FISABIO,2016,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958190,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,88_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,88_pre_16S,patient_88_pre_transplant,SRP495415
SRR28352935,AMPLICON,598,52600245,PRJNA1088414,SAMN40468706,Metagenome or environmental,33371431,FISABIO,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958189,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,88_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,88_post_16S,patient_88_post_transplant,SRP495415
SRR28352936,AMPLICON,598,100203665,PRJNA1088414,SAMN40468705,Metagenome or environmental,65654524,FISABIO,2016,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958188,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,87_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,87_pre_16S,patient_87_pre_transplant,SRP495415
SRR28352937,AMPLICON,596,128388760,PRJNA1088414,SAMN40468704,Metagenome or environmental,81563499,FISABIO,2016,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958187,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,86_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,86_pre_16S,patient_86_pre_transplant,SRP495415
SRR28352938,AMPLICON,597,119560581,PRJNA1088414,SAMN40468703,Metagenome or environmental,77598269,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958186,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,86_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,86_post_16S,patient_86_post_transplant,SRP495415
SRR28352939,AMPLICON,597,106809117,PRJNA1088414,SAMN40468702,Metagenome or environmental,69051053,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958185,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,85_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,85_pre_16S,patient_85_pre_transplant,SRP495415
SRR28352940,AMPLICON,598,104953298,PRJNA1088414,SAMN40468701,Metagenome or environmental,68060227,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958184,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,84_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,84_pre_16S,patient_84_pre_transplant,SRP495415
SRR28352941,AMPLICON,598,46911581,PRJNA1088414,SAMN40468700,Metagenome or environmental,30021976,FISABIO,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958183,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,84_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,84_post_16S,patient_84_post_transplant,SRP495415
SRR28352942,AMPLICON,598,103002570,PRJNA1088414,SAMN40468699,Metagenome or environmental,66294152,FISABIO,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958182,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,83_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,83_pre_16S,patient_83_pre_transplant,SRP495415
SRR28352943,AMPLICON,598,121813105,PRJNA1088414,SAMN40468698,Metagenome or environmental,79139552,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958181,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,83_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,83_post_16S,patient_83_post_transplant,SRP495415
SRR28352944,AMPLICON,598,54736980,PRJNA1088414,SAMN40468572,Metagenome or environmental,33392396,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958180,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,12_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,12_pre_16S,patient_12_pre_transplant,SRP495415
SRR28352945,AMPLICON,596,89986829,PRJNA1088414,SAMN40468697,Metagenome or environmental,57082691,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958179,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,82_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,82_pre_16S,patient_82_pre_transplant,SRP495415
SRR28352946,AMPLICON,598,79205918,PRJNA1088414,SAMN40468696,Metagenome or environmental,51850797,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958178,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,82_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,82_post_16S,patient_82_post_transplant,SRP495415
SRR28352947,AMPLICON,597,101550246,PRJNA1088414,SAMN40468695,Metagenome or environmental,65440001,FISABIO,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958177,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,81_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,81_pre_16S,patient_81_pre_transplant,SRP495415
SRR28352948,AMPLICON,598,109461531,PRJNA1088414,SAMN40468694,Metagenome or environmental,73816782,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958176,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,81_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,81_post_16S,patient_81_post_transplant,SRP495415
SRR28352949,AMPLICON,597,119235582,PRJNA1088414,SAMN40468693,Metagenome or environmental,77793396,FISABIO,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958175,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,80_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,80_pre_16S,patient_80_pre_transplant,SRP495415
SRR28352950,AMPLICON,597,102714485,PRJNA1088414,SAMN40468692,Metagenome or environmental,66681176,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958174,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,80_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,80_post_16S,patient_80_post_transplant,SRP495415
SRR28352951,AMPLICON,598,149680396,PRJNA1088414,SAMN40468691,Metagenome or environmental,104905737,FISABIO,2016,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958173,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,8_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,8_pre_16S,patient_8_pre_transplant,SRP495415
