Title,Abstract
"Deciphering the role of the major histocompatibility complex, the intestinal       microbiome and metabolites in the pathogenesis of acute graft-versus-host       disease.","Allogeneic hematologic stem cell transplantation is a cornerstone in modern       hematological treatment, yet its efficacy is compromised by acute       Graft-versus-Host Disease. In acute Graft-versus-Host Disease, conditioning       regimen induced epithelial damage leads to release of damage and pathogen       associated molecular patters which in turns triggers activation of alloreactive       donor T cells, ultimately resulting in destruction of healthy tissue. Advances in       major histocompatibility complex typing and preclinical studies using tissue       specific major histocompatibility complex deletion have illuminated the       contributions of both, hematopoietic and non-hematopoietic cells to acute       Graft-versus-Host Disease pathophysiology. Concurrently, high-throughput       sequencing techniques have enabled researchers to recognize the significant       impact of the intestinal microbiome and newly discovered metabolites in the       pathophysiology of acute Graft-versus-Host Disease. In this review, we discuss       the implications of major histocompatibility complex expression on hematopoietic       and non-hematopoietic cells, the effect on the intestinal microbiome and the       metabolic alterations that contribute to acute Graft-versus-Host Disease. By       combining these findings, we hope to untangle the complexity of acute       Graft-versus-Host Disease, ultimately paving the way for the development of novel       and more effective treatmen options in patients."
Antibiotic-mediated modification of the intestinal microbiome in allogeneic hematopoietic stem cell transplantation,"Allogeneic hematopoietic stem cell transplantation (HSCT) is curative for many patients with severe benign and malignant hematologic disorders. The success of allogeneic HSCT is limited by the development of transplant-related complications such as acute graft-versus-host disease (GvHD). Early pre-clinical studies suggested that intestinal microflora contribute to the pathogenesis of acute GvHD, and that growth suppression or eradication of intestinal bacteria prevented the development of acute GvHD even in MHC-mismatched transplants. These observations led to the practice of gut decontamination (GD) with oral non-absorbable antibiotics in patients undergoing allogeneic HSCT as a method of acute GvHD prophylaxis. Microbiome studies in the modern sequencing era are beginning to challenge the benefit of this practice. In this review, we provide a historical perspective on the practice of GD and highlight findings from the limited number of clinical trials evaluating the use of GD for acute GvHD prevention in allogeneic HSCT patients. In addition, we examine the role of the gut microbiota in allogeneic HSCT in the context of recent studies linking the microflora to regulation of intestinal immune homeostasis. We discuss the implications of these findings for future strategies to reduce acute GvHD risk by selective manipulation of the microbiota."
Antibiotic-mediated modification of the intestinal microbiome in allogeneic hematopoietic stem cell transplantation,
HLA-identical haematopoietic stem cell transplantation for acute leukaemia in       children: less relapse with higher biologically effective dose of TBI.,"To examine relapse, survival and transplant-related complications in relationship       to disease- and pre-treatment-related characteristics, we evaluated 132 children,       who consecutively received an allogeneic HLA-identical SCT for acute leukaemia in       our centre: ALL in first remission (n=24), ALL in second remission (n=53) and AML       in first remission (n=55). The source of the stem cells was bone marrow in all       but three cases. Most patients (89%) were pre-treated with cyclophosphamide and       an age-related dose of TBI. Initially, GVHD prophylaxis consisted of long-course       MTX only (n=24), later short-course MTX and CsA (n=102) was given. All patients       were nursed in strictly protective isolation and received total gut       decontamination to suppress their potentially pathogenic enteric microflora. The       5-year probability of overall survival was 63, 53 and 74% for ALL1, ALL2 and       AML1, respectively (median follow-up: 10.6 years). The overall transplant-related       mortality was 6%. The incidence of acute GVHD was 17%; 6% was grades II-IV. A       higher total biologically effective TBI dose (BED) resulted in a decreased       relapse frequency (P=0.034) and increased overall survival. AML patients with       acute GVHD got no relapse (P=0.02); this was not the case in ALL patients.       Fractionated TBI regimens with higher BED should be evaluated in prospective       studies."
The contribution of the intestinal microbiome to immune recovery after HCT.,"Allogenic hematopoietic stem-cell transplantation (allo-HCT) is a curative-intent       immunotherapy for high-risk hematological malignancies and immune deficiencies.       Allo-HCT carries a high risk of treatment-related mortality (TRM), largely due to       infection or graft-versus-host disease (GVHD). Robust immune recovery is       essential for optimal patient outcomes, given the immunologic       graft-versus-leukemia effect prevents relapse, and functional innate and adaptive       immunity are both needed for the prevention and control of infection. Most       simply, we measure immune recovery by enumerating donor lymphocyte subsets in       circulation. In functional terms, ideal immune recovery is more difficult to       define, and current lab techniques are limited to the measurement of specific       vaccine-responses or mitogens ex vivo. Clinically, poor immune function manifests       as problematic infection with viral, bacterial and fungal organisms. Furthermore,       the ideal recovering immune system is capable of exerting graft-versus-tumor       effects to prevent relapse, and does not induce graft-versus-host disease. Large       clinical observational studies have linked loss of diversity within the gut       microbiome with adverse transplant outcomes including decreased overall survival       and increased acute and chronic GVHD. Furthermore, the correlation between       intestinal microbial communities and numeric lymphocyte recovery has now been       reported using a number of approaches. Large sets of clinically available white       blood cell count data, clinical flow cytometry of lymphocyte subsets and bespoke       flow cytometry analyses designed to capture microbiota-specific T cells (e.g.       Mucosal-associated invariant T cells, subsets of the gd T cells) have all been       leveraged in an attempt to understand links between the microbiota and the       recovering immune system in HCT patients. Additionally, preclinical studies       suggest an immunomodulatory role for bacterial metabolites (including butyrate,       secondary bile acids, and indole derivatives from tryptophan metabolism) in       transplant outcomes, though further studies are needed to unravel mechanisms       relevant to the post-HCT setting. An understanding of mechanistic relationships       between the intestinal microbiome and post-transplant outcomes is necessary for       reduction of risk associated with transplant, to inform prophylactic procedures,       and ensure optimal immune reconstitution without alloreactivity. Here, we       summarize the current understanding of the complex relationship between bacterial       communities, their individual members, and the metabolites they produce with       immune function in both the allo-HCT and steady-state setting."
Tissue tolerance: a distinct concept to control acute GVHD severity," Target tissue damage occurs as a consequence of pathological immune responses following allogeneic stem cell transplantation resulting in acute graft-versus-host disease (GVHD). Among those who study infections in plants, it is well recognized that tissues play a distinct role from the immune system in mediating disease severity. Recently, this has also been appreciated in mammals. However, the severity of immunopathology in the context of alloimmune diseases such as acute GVHD has been mainly understood and managed by direct targeting of immune cells to generate immune tolerance. The role of tissue-intrinsic factors that might contribute to regulation of acute GVHD severity has been largely overlooked. Here, we introduce the concept of “tissue tolerance” to discuss the tissue-specific programs that contribute to target tissue resilience, repair, and regeneration, and mitigate severity of acute GVHD without altering the load or function of alloreactive immune cells."
Evaluation of diagnostic performance of metagenomic next-generation sequencing       when applied in patients after allogeneic hematopoietic stem cell transplant.,
Diagnostic performance and clinical impacts of metagenomic sequencing after       allogeneic hematopoietic stem cell transplantation.,"BACKGROUND: Metagenomic Next-Generation Sequencing (mNGS) is a rapid,       non-culture-based, high-throughput technique for pathogen diagnosis. Despite its       numerous advantages, only a few studies have investigated its use in patients       undergoing allogeneic hematopoietic stem cell transplantation (allo-HSCT).       METHODS: We conducted a retrospective analysis of 404 mNGS tests performed on 264       patients after allo-HSCT. The tests were divided into three groups (Phase A, B,       C) based on the time spent hospitalized post-transplantation, and we evaluated       the analytical performance of mNGS in comparison with conventional       microbiological tests (CMT), while also analyzing its clinical utility for       clinical impacts. RESULTS: Metagenomic sequencing demonstrated a significantly       higher rate of positive microbiological findings as compared to CMT (334/404       (82.7 %) vs. 159/404 (39.4 %), respectively, P < 0.001). The detection rates by       both mNGS and CMT varied across the three-phase (mNGS: A-60/89 (67.4 %),       B-147/158 (93.0 %), C-125/157 (79.6 %), respectively, P < 0.001; CMT: A-21/89       (23.6 %), B-79/158 (50.0 %), C-59/157 (37.6 %), respectively, P < 0.001). The       infection sites and types of pathogens were also different across the three       phases. Compared to non-GVHD cases, mNGS detected more Aspergillus spp. and       Mucorales in GVHD patients (Aspergillus: 12/102 (11.8 %) vs. 8/158 (5.1 %),       respectively, P = 0.048; Mucorales: 6/102 (5.9 %) vs. 2/158 (1.3 %),       respectively, P = 0.035). Forty-five (181/404) percent of mNGS tests yielded a       positive impact on the clinical diagnosis, while 24.3 % (98/404) of tests       benefited the patients in antimicrobial treatment. CONCLUSION: mNGS is an       indispensable diagnostic tool in identifying pathogens and optimizing antibiotic       therapy for hematological patients receiving allo-HSCT."
Intestinal mycobiota composition and changes in children with thalassemia who       underwent allogeneic hematopoietic stem cell transplantation.,"BACKGROUND: Allogeneic hematopoietic stem cell transplantation (HSCT) alters the       diversity of the intestinal bacterial microbiota. This study aimed to evaluate       human mycobiota composition pre-HSCT and post-HSCT in children with thalassemia.       METHOD: Ten children with thalassemia undergoing allogeneic HSCT were enrolled.       The stool samples were collected before the transplantation regimen, before the       transplant day, and +15, +30 days, and three months after transplantation. Stool       samples were also collected from the donor and the patient's caregivers. Gut       mycobiota composition was evaluated with metagenomic analysis. RESULTS:       Pretransplant mycobiota of children with thalassemia (the predominant genus was       Saccharomyces, 64.1%) has been shown to approximate the diverse mycobiota       compositions of healthy adult donors but becomes altered (lower diversity)       following transplant procedures. Three months after HSCT, phyla Ascomycota and       Basidiomycota were 83.4% and 15.6%, respectively. The predominant species were       Saccaharomyces_uc and Saccharomyces cerevisiae (phylum Ascomycota); we also       observed Malassezia restricta and Malassezia globosa (phylum Basidiomycota)       (∼13%). On day 90 after HSCT, we observed 65.3% M. restricta and 18.4% M. globosa       predominance at the species level in a four-year-old boy with acute       graft-versus-host disease (GVHD) (skin and gut involvement) 19 days after       transplantation included. CONCLUSION: The mycobiota composition of children with       thalassemia altered after HSCT. We observed Malassezia predominance in a child       with GVHD. Further studies in children with GVHD will identify this situation."
Impact of oral microbiota on pathophysiology of GVHD.,"Allogeneic transplantation of hematopoietic cells is the only curative therapy       for several hematopoietic disease in which patients receive cytotoxic       conditioning regimens followed by infusion of hematopoietic stem cells. Although       the outcomes have improved over the past decades, graft-versus-host-disease       (GVHD), the most common life-threatening complication, remains a major cause of       non-relapse morbidity and mortality. Pathophysiology of acute GVHD characterized       by host antigen-presenting cells after tissue damage and donor T-cells is well       studied, and additionally the importance of recipient microbiota in the intestine       is elucidated in the GVHD setting. Oral microbiota is the second most abundant       bacterial flora in the body after the intestinal tract, and it is related to       chronic inflammation and carcinogenesis. Recently, composition of the oral       microbiome in GVHD related to transplantation has been characterized and several       common patterns, dysbiosis and enrichment of the specific bacterial groups, have       been reported. This review focuses on the role of the oral microbiota in the       context of GVHD."
Microbiome Signature ofnon-Responder to Fecal Microbiota Transplantation in Patient with Steroid-Refractory Chronic Graft-Versus-Host Disease after Hematopoietic Stem Cell Transplantation,"Microbiome signature ofNon-responder to Fecal Microbiota Transplantation in Patient with Steroid-refractory Chronic Graft-versus-host Disease after Hematopoietic Stem Cell Transplantation Introduction Allogeneic hematopoietic cell transplantation (allo-HCT) is a curative treatment for patients with hematological malignancies. Chronic GVHD (cGVHD) is the major cause of morbidity and non-relapse mortality after allo-HCT and characterize by a chronic inflammatory disease involving T cell and B cell dysregulation. Emerging evidence showed that gastrointestinal dysbiosis and lack of microbe-derived metabolites are associated to cGVHD development. Several groups and our pilot study using fecal microbiota transplantation (FMT) from healthy donor to treat patients with steroid-refractory cGVHD (SR-cGVHD) has showed encouraging results. To characterize the pathogen by which predominant colonizing on non-responder after FMT therapy, we carried out 16s RNA sequence from non-responders' feces. Here, we report the preliminary results of 16s RNA sequence of the feces fromnon-responders after FMT. Method 12 patients aged 16-60 years with SR-cGVHD after allogenic hematopoietic cell transplantation (alloHCT) were enrolled. A total of 31 FMTs were performed via colonoscopy in 12 patients with SR-GVHD over three consecutive months. FMT courses could be repeated from the same or a different donor according to physician's discretion. To characterize the impact of the FMT on the gut microbiota, stool samples from recipients were collected the day before FMT treatment and 4 weeks after FMT treatment then carried out 16s rRNA sequencing. No response was defined as unable to taper steroid dose or need to increase or add immunosuppressor for controlling GVHD progression. Result Microbiota characterization at the genus level revealed significant differences between healthy donors and non-responders with SR-cGVHD, both before and after FMT (Figure A). At baseline, patients showed reduced Megamonas, Subdoligranulum, Prevotella, Fusicatenibacter and Collinsella as compared with donors. A significantly increased portion of Ruminococcus and Streptococcus was observed in non-responders before FMT. Intriguingly, non-responders showed significantly higher level of Ruminococcus in non-responder before FMT when compared to donors, and persistent Ruminococcus colonization as well as Streptococcus colonization were associated with poorly clinical outcome of FMT treatment (Figure B). Moreover, insufficient colonization of multiple probiotics, such as Megamonas, Faecalibacterium, Agathobacter and Fusicatenibacter are linked to FMT treatment outcome in patient with steroid-refractory cGVHD (Figure C). Conclusion The present study indicates that a microbial ecosystem which rich of Ruminococcus and Streptococcus and low abundance of Megamonas, Faecalibacterium, Agathobacter and Fusicatenibacte in non-responders to FMT in patient with SR-cGVHD after allo-HCT. Disclosures No relevant conflicts of interest to declare."
"Fecal microbiota transplantation for refractory chronic graft-versus-host disease       after allogeneic hematopoietic cell transplantation: a pilot open-label,       non-placebo-controlled study.","BACKGROUND: Dysbiosis of the intestinal microbiota plays a crucial role in the       initiation and development of graft-versus-host disease (GVHD). Fecal microbiota       transplantation (FMT) has been reported to be effective for refractory acute       GVHD; however, whether FMT is effective for refractory chronic GVHD (cGVHD)       remains unknown. METHODS: To investigate the efficacy and safety of FMT for       refractory cGVHD and the underlying mechanism, 12 patients with refractory cGVHD       received FMT via colonoscopy, and the response was evaluated at 12 weeks after       FMT. RESULTS: Among the 12 patients who underwent FMT, 1 patient achieved a       complete response, and 5 patients achieved a partial response. Patients with       refractory cGVHD presented lower α diversity and higher abundance of       Escherichia-Shigella and Enterobacteriaceae. FMT increased gut microbial       diversity, increased the abundance of short-chain fatty acid (SCFA)-producing       bacteria, and decreased the abundance of Escherichia-Shigella and       Enterobacteriaceae in responder patients. Moreover, it increased SCFA levels in       fecal samples from the responder group and promoted the expansion of peripheral       CD4(+)CD127(-) regulatory T (Treg) cells. Colon pathological examination revealed       that CD4(+) T and CD19(+) B cell infiltration decreased and that CD4(+) Treg       infiltration increased after FMT. CONCLUSIONS: The results of the present study       suggest that FMT is feasible and deserves further investigation for use in       patients with refractory cGVHD. TRIAL REGISTRATION: ClinicalTrials.gov       (NCT06938165)."
Gut microbiota intervention by pre and probiotics can induce regulatory T cells       and reduce the risk of severe acute GVHD following allogeneic hematopoietic stem       cell transplantation.,"BACKGROUND: Acute graft-versus-host disease (aGVHD) is one of the leading causes       of limitation and mortality after allogeneic hematopoietic stem cell       transplantation (allo-HSCT). Numerous studies have shown that changes in the gut       microbiome diversity increased post-transplant problems, including the occurrence       of aGVHD. Probiotics and prebiotics can reconstitute the gut microbiota and thus       increase bacterial metabolites such as short-chain fatty acids (SCFAs) that have       immunomodulatory effects preventing aGVHD in recipients of allo-HSCTs.       METHODS/STUDY DESIGN: We conducted a pilot randomized clinical trial to       investigate whether oral synbiotics are associated with the prevention or       reduction in occurrence/severity and mitigate complications of aGVHD following       allo-HSCT. A commercially available synbiotic mixture containing high levels of 7       safe bacterial strains plus fructo-oligosaccharides as a prebiotic was       administered to allo-HSCT recipients. Out of 40 allo-HSCT patients, 20 received       daily a synbiotic 21 days prior to transplantation (days -21 to day 0). In       contrast, in the control group 20 recipients of allo-HSCT did not receive a       symbiotic therapy. RESULTS: Within first 100 days of observation, the incidence       of severe (grade III/IV) aGVHD in the a synbiotic-therapy group was 0% (0 out of       20 patients), whereas it was 25% (5 out of 20 patients) in the control group       (P = 0.047). The median percentage of CD4 + CD25 + Foxp3+ regulatory T cells       (Tregs) among CD4+ lymphocytes on day 28 after HSCT in the synbiotic group was       higher (2.54%) than in control group (1.73%; P = 0.01). There was no difference       in Treg cells on day 7 after HSCT between two groups. However, the median       percentage and the absolute count of Tregs in patients who experience aGVHD was       significantly lower on days 7 and 28 after HSCT (both P < 0.05). The overall       12-month survival (OS) rate was higher (90%) in the symbiotic-treated patients       than in the control group (75%), but the difference was not statistically       significant (P = 0.234). CONCLUSION: Our preliminary findings suggest that       synbiotic intake before and during the conditioning regimen of allo-HSCT patients       may lead to a reduction in the incidence and severity of aGVHD through the       induction of CD4 + CD25 + Foxp3+ regulatory T cells, thus contributing to the       improvement of transplant outcomes. Much larger studies are needed to confirm our       observations."
장의 급성 이식편대숙주병에서 대변미생물무리이식을 시행한 2예,
Prebiotics protect against acute graft-versus-host disease and preserve the gut       microbiota in stem cell transplantation.,"Acute graft-versus-host disease (aGVHD) is a major cause of morbidity and       mortality after allogeneic hematopoietic stem cell transplantation (allo-HSCT).       Therefore, management of aGVHD is important for successful transplantation.       Mucosal damage and alteration of the gut microbiota after allo-HSCT are key       factors in the development of aGVHD. We conducted a prospective study to evaluate       the ability of prebiotics, which can alleviate mucosal damage and manipulate the       gut microbiota, to mitigate posttransplantation complications, including aGVHD.       Resistant starch (RS) and a commercially available prebiotics mixture, GFO, were       administered to allo-HSCT recipients from pretransplantation conditioning to day       28 after allo-HSCT. Prebiotic intake mitigated mucosal injury and reduced the       incidence of all aGVHD grades combined and of aGVHD grades 2 to 4. The cumulative       incidence of skin aGVHD was markedly decreased by prebiotics intake. Furthermore,       the gut microbial diversity was well maintained and butyrate-producing bacterial       population were preserved by prebiotics intake. In addition, the       posttransplantation fecal butyrate concentration was maintained or increased more       frequently in the prebiotics group. These observations indicate that prebiotic       intake may be an effective strategy for preventing aGVHD in allo-HSCT, thereby       improving treatment outcomes and the clinical utility of stem cell       transplantation approaches. This study was registered on the University Hospital       Medical Information Network (UMIN) clinical trials registry       (https://www.umin.ac.jp/ctr/index.htm) as #UMIN000027563."
Gut microbiota and acute graft-versus-host disease.,"Although allogeneic stem cell transplantation (allo-SCT) is a potentially       curative treatment for various hematological diseases, acute graft-versus-host       disease (GVHD) is a major cause of morbidity and mortality, and its management is       clinically important. Advances in biological techniques have led to great       progress in understanding the complex interactions between the host and the gut       microbiota. The gut microbiota clearly modulates the immune response and is       associated with the pathogenesis of various disorders. Also in allo-SCT, both       preclinical and clinical results indicate that the gut microbiota is closely       associated with the development of acute GVHD and transplant outcomes. These       results led to the idea that improvement in quantitative and/or qualitative       abnormalities of microbiota (dysbiosis) may be a new treatment strategy for acute       GVHD. Evaluations of therapies targeting the gut microbiota such as probiotics or       fecal microbiota transplantation have just begun. Furthermore, intervention in       the gut microbiota with a nutritional approach including prebiotics, postbiotics,       and antibiotics selection may also be another promising treatment option for       acute GVHD."
"Steroid-Sensitive, but Not Steroid-Dependent or Steroid-Resistant Acute       Graft-versus-Host Disease, Results in Similar Infection Risk as No       Graft-versus-Host Disease following Allogeneic Hematopoietic Cell       Transplantation.","Patients with acute graft-versus-host disease (GVHD) have an increased risk for       infectious complications after allogeneic hematopoietic cell transplantation       (HCT), but the risk according to response to therapy has not been well studied.       We performed a retrospective analysis of the infectious complications for 1 year       following allogeneic HCT at the University of Minnesota including 1143 pediatric       and adult patients with and without aGVHD. The patients with aGVHD were       classified into treatment response groups based on response to corticosteroids as       first-line therapy: steroid-sensitive (SS; n = 114), steroid-resistant (SR;       n = 103), and steroid-dependent (SD; n = 168) aGVHD. We observed that the       cumulative incidence and density of infections in patients with SS aGVHD parallel       the values in patients without GVHD. Infection density (ie, number of infections       occurring per 100 days at risk) was greater in the patients with aGVHD compared       with patients in both early and later post-transplantation periods. In GVHD       patients, among the infections developed from the onset of aGVHD through 80 days       of treatment, and until 1 year following transplantation, SS and SD patients had       fewer bacterial and viral infections than SR patients. The overlap of nonrelapse       mortality between SS and SD GVHD patients is a function of SD GVHD being       responsive to steroid therapy, even if continued therapy is required. In summary,       although valid goals may include reducing unneeded antibacterial antibiotic       therapy and preserving microbiome diversity, these data suggest that       anti-infective therapy is justified by the density of infections observed during       active GVHD treatment."
Fecal microbiota transplantation in capsules for the treatment of steroid refractory and steroid dependent acute graft vs. host disease: a pilot study.,"Acute graft-versus-host disease (aGvHD) is a serious complication of allogeneic hematopoietic stem-cell transplantation with limited treatment options. The gut microbiome plays a critical role in aGvHD pathogenesis. Fecal microbiota transplantation (FMT) has emerged as a potential therapeutic approach to restore gut microbial diversity. In this prospective pilot study, 21 patients with steroid-resistant or steroid-dependent lower gastrointestinal aGvHD received FMT in capsule form. At 28 days after the first FMT, the overall response rate was 52.4%, with 23.8% complete and 28.6% partial responses. However, sustained responses were infrequent, with only one patient remaining aGvHD-free long-term. FMT was generally well-tolerated. Microbiome analysis revealed dysbiosis in pre-FMT patient stool samples, with distinct microbial characteristics compared to donors. Following FMT, there was an increase in beneficial Clostridiales and a decrease in pathogenic Enterobacteriales. These findings highlight the potential of FMT as a treatment option for steroid-resistant aGvHD. Trial registration number NCT #03214289."
Fecal microbiota transplantation in capsules for the treatment of steroid refractory and steroid dependent acute graft vs. host disease: a pilot study,
Application of metagenomic next-generation sequencing in the clinical diagnosis       of infectious diseases after allo-HSCT: a single-center analysis.,"BACKGROUND: We investigated the value of metagenomic next-generation sequencing       (mNGS) in diagnosing infectious diseases in patients receiving allogeneic       hematopoietic stem cell transplantation (allo-HSCT). METHODS: Fifty-four patients       who had fever following allo-HSCT from October 2019 to February 2022 were       enrolled. Conventional microbiological tests (CMTs) and mNGS, along with imaging       and clinical manifestations, were used to diagnose infection following allo-HSCT.       The clinical diagnostic value of mNGS was evaluated. RESULTS: A total of 61 mNGS       tests were performed, resulting in the diagnosis of 46 cases of infectious       diseases. Among these cases, there were 22 cases of viral infection, 13 cases of       fungal infection, and 11 cases of bacterial infection. Moreover, 27 cases (58.7%)       were classified as bloodstream infections, 15 (32.6%) as respiratory infections,       2 (4.3%) as digestive system infections, and 2 (4.3%) as central nervous system       infections. Additionally, there were 8 cases with non-infectious diseases (8/54,       14.81%), including 2 cases of interstitial pneumonia, 2 cases of bronchiolitis       obliterans, 2 cases of engraftment syndrome, and 2 cases of acute       graft-versus-host disease. The positive detection rates of mNGS and CMT were       88.9% and 33.3%, respectively, with significant differences (P < 0.001). The       sensitivity of mNGS was 97.82%, the specificity was 25%, the positive predictive       value was 93.75%, and the negative predictive value was 50%. Following treatment,       51 patients showed improvement, and 3 cases succumbed to multidrug-resistant       bacterial infections. CONCLUSIONS: mNGS plays an important role in the early       clinical diagnosis of infectious diseases after allo-HSCT, which is not affected       by immunosuppression status, empiric antibiotic therapy, and multi-microbial       mixed infection."
"Gut microbiota, microbiota‐derived metabolites, and graft‐versus‐host disease","Allogeneic hematopoietic stem cell transplantation is one of the most effective treatment strategies for leukemia, lymphoma, and other hematologic malignancies. However, graft‐versus‐host disease (GVHD) can significantly reduce the survival rate and quality of life of patients after transplantation, and is therefore the greatest obstacle to transplantation. The recent development of new technologies, including high‐throughput sequencing, metabolomics, and others, has facilitated great progress in understanding the complex interactions between gut microbiota, microbiota‐derived metabolites, and the host. Of these interactions, the relationship between gut microbiota, microbial‐associated metabolites, and GVHD has been most intensively researched. Studies have shown that GVHD patients often suffer from gut microbiota dysbiosis, which mainly manifests as decreased microbial diversity and changes in microbial composition and microbiota‐derived metabolites, both of which are significant predictors of poor prognosis in GVHD patients. Therefore, the purpose of this review is to summarize what is known regarding changes in gut microbiota and microbiota‐derived metabolites in GVHD, their relationship to GVHD prognosis, and corresponding clinical strategies designed to prevent microbial dysregulation and facilitate treatment of GVHD."
"Gut microbiota, microbiota-derived metabolites, and graft-versus-host disease",
AhR activation mitigates graft-versus-host disease of the central nervous system       by reducing microglial NF-κB signaling.,"Acute graft-versus-host disease (GVHD) that occurs after allogeneic hematopoietic       cell transplantation (allo-HCT) can affect the central nervous system (CNS). Most       patients who have undergone allo-HCT receive antibiotic treatment, which alters       the microbiome and essential microbiome-derived metabolites. We investigated the       impact of microbiome modifications on CNS GVHD and therapeutic strategies to       overcome the microbiome-derived metabolite depletion. Antibiotic treatment of       mice undergoing allo-HCT increased microglia numbers in the brain, indicating       increased inflammation. In addition, microglial morphology shifted toward a       highly branched phenotype. Consistent with a proinflammatory phenotype, the       microglia exhibited increased NF-κB and Src activity. Antibiotic treatment caused       the depletion of the bacteria-derived aryl hydrocarbon receptor (AhR) ligand       indole-3-acetate in the brain. Conversely, treatment of the primary microglia       with the AhR ligand 6-formylindolo(3,2-b)carbazole (FICZ) reduced NF-κB activity       and phagocytic potential. Microglia expansion and morphological changes were       reversed by AhR ligand FICZ treatment. Moreover, the AhR ligand indole-3-acetate       was also reduced in the CNS of patients who developed acute GVHD concomitant with       increased microglial NF-κB expression. In summary, we demonstrated that       antibiotic treatment and a subsequent decrease of AhR ligands resulted in       increased microglial activation in CNS GVHD. FICZ treatment hampered CNS       inflammation by inhibiting NF-κB activity, thereby providing a metabolic modifier       to interfere with pathogenic microglia signaling and CNS GVHD in vivo."
Enteral versus Parenteral Nutrition as Nutritional Support after Allogeneic       Hematopoietic Stem Cell Transplantation: a Systematic Review and Meta-Analysis.,"Nutritional support for patients undergoing allogeneic hematopoietic stem cell       transplantation (allo-HSCT) has been widely debated. Enteral nutrition (EN) is       recommended as first-line nutritional support by the main international       guidelines. However, these recommendations are based on weak evidence, and there       is wide variability in the types of nutritional support among transplantation       centers, with the majority providing parenteral nutrition (PN) instead of EN.       Here we provide an up-to-date systematic review and meta-analysis of studies       comparing EN and PN for nutritional support during the neutropenic period after       allo-HSCT. The literature search strategy identified 13 papers, of which 10       compared clinical transplantation outcomes, 2 compared gut microbiota (GM)       compositions, and 1 compared systemic metabolic profiles. For the meta-analysis,       among the 10 clinical studies, 8 studies in which 2 groups were compared were       selected: in 1 group, EN was provided as primary nutritional support in the       neutropenic phase after allo-HSCT with or without the addition of PN (EN group),       whereas in the other group, only PN was provided as nutritional support. The       incidence rates of acute graft-versus-host disease (aGVHD) (relative risk [RR],       0.69; 95% confidence interval [CI], 0.56 to 0.86; P = .0007), aGVHD grade III-IV       (RR, 0.44; 95% CI, 0.30 to 0.64; P < .0001), and gut aGVHD (RR, 0.44; 95% CI,       0.30 to 0.66; P < .0001) were lower in the EN group than in the PN group. No       differences were found between the 2 groups with regard to the incidence of       severe oral mucositis (RR, 0.95; 95% CI, 0.83 to 1.09; P = .46) or overall       survival at day +100 (RR, 1.07; 95% CI, 0.95 to 1.21; P = .29). Other variables       were too heterogeneous to perform quantitative analyses. The results of the       meta-analysis showed that EN reduced the incidence of aGVHD, specifically grade       III-IV and gut aGVHD. This result should prompt improved efforts to implement EN       as first-line nutritional support in patients undergoing allo-HSCT. Considering       the emerging evidence regarding the association between GM dysbiosis and aGVHD       onset, we speculate that this protective effect could be attributed to the       improved gut eubiosis observed in enterally fed patients. Further studies are       warranted to better address the relationship between the GM composition, aGVHD,       and the nutritional administration route during HSCT."
